ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
2393821,HH691178,01/01/2001 12:00:00 AM,043XX S CAMPBELL AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,false,false,0914,,12,58,11,1160452,1875882,2001,03/31/2006 10:03:38 PM,41.815117893,-87.686954793,"(41.815117893, -87.686954793)"
2353946,HH655999,01/01/2001 12:00:00 AM,044XX S CALIFORNIA AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0912,,12,58,06,1158408,1874895,2001,03/31/2006 10:03:38 PM,41.812451386,-87.694479455,"(41.812451386, -87.694479455)"
2280620,HH559258,01/01/2001 12:00:00 AM,048XX S DAMEN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0915,,20,61,06,1163795,1872698,2001,03/31/2006 10:03:38 PM,41.806310965,-87.674781621,"(41.806310965, -87.674781621)"
2277171,HH560602,01/01/2001 12:00:00 AM,077XX S GREENWOOD AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0624,,8,69,20,1184849,1854098,2001,03/31/2006 10:03:38 PM,41.754802305,-87.598146873,"(41.754802305, -87.598146873)"
2126730,HH368190,01/01/2001 12:00:00 AM,060XX W ARDMORE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,1622,,45,10,02,1135010,1938218,2001,03/31/2006 10:03:38 PM,41.986663058,-87.778803492,"(41.986663058, -87.778803492)"
2043912,HH255337,01/01/2001 12:00:00 AM,052XX S MAPLEWOOD AV,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,true,false,0911,,,,02,1160226,1869554,2001,06/02/2010 10:34:17 AM,41.797757721,-87.6879581,"(41.797757721, -87.6879581)"
2039846,HH251439,01/01/2001 12:00:00 AM,001XX E 118 PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0532,,,,06,1179480,1826388,2001,03/31/2006 10:03:38 PM,41.678886683,-87.618665456,"(41.678886683, -87.618665456)"
1968773,HH161620,01/01/2001 12:00:00 AM,057XX N SHERIDAN RD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2022,,,,06,1168626,1938660,2001,03/31/2006 10:03:38 PM,41.987212087,-87.655150872,"(41.987212087, -87.655150872)"
1927872,HH110686,01/01/2001 12:00:00 AM,062XX S MASON AV,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,false,false,0812,,,,06,1137865,1862231,2001,03/31/2006 10:03:38 PM,41.778093536,-87.770136754,"(41.778093536, -87.770136754)"
1926282,G777241,01/01/2001 12:00:00 AM,103XX S SANGAMON ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,2232,,,,20,1171848,1836249,2001,03/31/2006 10:03:38 PM,41.706117148,-87.646313643,"(41.706117148, -87.646313643)"
1868152,G602154,01/01/2001 12:00:00 AM,042XX W 25 PL,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,OTHER,false,false,1013,,,,20,1148584,1886677,2001,03/31/2006 10:03:38 PM,41.844977579,-87.730210891,"(41.844977579, -87.730210891)"
1843192,G681852,01/01/2001 12:00:00 AM,010XX N LAWNDALE AV,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1112,,,,06,1151475,1906921,2001,03/31/2006 10:03:38 PM,41.900473169,-87.719069548,"(41.900473169, -87.719069548)"
1818198,G650095,01/01/2001 12:00:00 AM,043XX N KENMORE AV,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2322,,,,06,1168431,1928861,2001,03/31/2006 10:03:38 PM,41.960327584,-87.65615298,"(41.960327584, -87.65615298)"
1780042,G600951,01/01/2001 12:00:00 AM,105XX S PARNELL AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2233,,,,26,1174535,1835045,2001,03/31/2006 10:03:38 PM,41.702753949,-87.636509707,"(41.702753949, -87.636509707)"
1721651,G525288,01/01/2001 12:00:00 AM,004XX E 32 ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2122,,,,06,1179454,1883820,2001,03/31/2006 10:03:38 PM,41.836487007,-87.617010173,"(41.836487007, -87.617010173)"
1698416,G496368,01/01/2001 12:00:00 AM,017XX W BARRY AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1931,,,,26,1164115,1920666,2001,03/31/2006 10:03:38 PM,41.937932595,-87.672253021,"(41.937932595, -87.672253021)"
1692462,G485012,01/01/2001 12:00:00 AM,063XX S CENTRAL AV,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,false,0813,,,,26,1140208,1862044,2001,03/31/2006 10:03:38 PM,41.777537944,-87.761551613,"(41.777537944, -87.761551613)"
1651806,G437744,01/01/2001 12:00:00 AM,031XX N SEMINARY AV,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1932,,,,06,1168442,1920901,2001,03/31/2006 10:03:38 PM,41.938484782,-87.656343697,"(41.938484782, -87.656343697)"
1612702,G387812,01/01/2001 12:00:00 AM,062XX S HONORE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0714,,,,06,1165053,1863171,2001,03/31/2006 10:03:38 PM,41.780141158,-87.670437143,"(41.780141158, -87.670437143)"
1559473,G318546,01/01/2001 12:00:00 AM,117XX S ELIZABETH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0524,,,,26,1170074,1826684,2001,03/31/2006 10:03:38 PM,41.679907896,-87.65308654,"(41.679907896, -87.65308654)"
1559213,G318460,01/01/2001 12:00:00 AM,052XX S BISHOP ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0933,,,,26,1167598,1869900,2001,03/31/2006 10:03:38 PM,41.798552125,-87.660913825,"(41.798552125, -87.660913825)"
1548960,G304691,01/01/2001 12:00:00 AM,018XX W 63 ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0714,,,,06,1164805,1862921,2001,03/31/2006 10:03:38 PM,41.779460368,-87.671353407,"(41.779460368, -87.671353407)"
1535712,G287406,01/01/2001 12:00:00 AM,100XX W OHARE ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,AIRPORT/AIRCRAFT,true,false,1651,,,,12,1100635,1934208,2001,03/31/2006 10:03:38 PM,41.976200173,-87.905312411,"(41.976200173, -87.905312411)"
1520951,G268785,01/01/2001 12:00:00 AM,080XX S CHAMPLAIN AV,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0631,,,,06,1182001,1851822,2001,03/31/2006 10:03:38 PM,41.748623027,-87.608654109,"(41.748623027, -87.608654109)"
1448953,G177802,01/01/2001 12:00:00 AM,010XX W GRANVILLE AV,0560,ASSAULT,SIMPLE,APARTMENT,false,true,2433,,,,08A,1168051,1941384,2001,03/31/2006 10:03:38 PM,41.994699275,-87.657186625,"(41.994699275, -87.657186625)"
1448635,G177707,01/01/2001 12:00:00 AM,062XX N LINCOLN AV,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,DEPARTMENT STORE,false,false,1711,,,,12,1152513,1941309,2001,03/31/2006 10:03:38 PM,41.994815901,-87.714344716,"(41.994815901, -87.714344716)"
1432149,G156662,01/01/2001 12:00:00 AM,002XX E DELAWARE PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1833,,,,26,1178492,1906652,2001,03/31/2006 10:03:38 PM,41.899161316,-87.619843746,"(41.899161316, -87.619843746)"
1403263,G117094,01/01/2001 12:00:00 AM,084XX S PRAIRIE AV,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,0632,,,,10,1179544,1849083,2001,03/31/2006 10:03:38 PM,41.741163326,-87.617740827,"(41.741163326, -87.617740827)"
1392468,G106773,01/01/2001 12:00:00 AM,023XX W HURON ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESIDENCE,false,false,1313,,,,11,1160422,1904564,2001,03/31/2006 10:03:38 PM,41.893824874,-87.686272003,"(41.893824874, -87.686272003)"
1369398,G076100,01/01/2001 12:00:00 AM,017XX W SCHOOL ST,1120,DECEPTIVE PRACTICE,FORGERY,OTHER,false,false,1924,,,,10,1164115,1921915,2001,03/31/2006 10:03:38 PM,41.941359919,-87.67221762,"(41.941359919, -87.67221762)"
1362018,G067736,01/01/2001 12:00:00 AM,012XX N SPRINGFIELD AV,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,2535,,,,08A,1150113,1908050,2001,03/31/2006 10:03:38 PM,41.903597909,-87.724042825,"(41.903597909, -87.724042825)"
1357088,G061760,01/01/2001 12:00:00 AM,062XX N PULASKI RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,1711,,,,11,1148516,1941445,2001,03/31/2006 10:03:38 PM,41.995267432,-87.729044138,"(41.995267432, -87.729044138)"
1353509,G057402,01/01/2001 12:00:00 AM,034XX W ADAMS ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1123,,,,11,1153613,1898824,2001,03/31/2006 10:03:38 PM,41.87821192,-87.711432075,"(41.87821192, -87.711432075)"
1322043,G003560,01/01/2001 12:00:00 AM,061XX S ARTESIAN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0825,,,,14,1161130,1863925,2001,03/31/2006 10:03:38 PM,41.782292325,-87.684798685,"(41.782292325, -87.684798685)"
1320404,G013841,01/01/2001 12:00:00 AM,019XX N HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1813,,,,14,1170614,1912940,2001,03/31/2006 10:03:38 PM,41.916592082,-87.648594807,"(41.916592082, -87.648594807)"
1316070,G007383,01/01/2001 12:00:00 AM,041XX W 24 PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1013,,,,26,1149237,1887440,2001,03/31/2006 10:03:38 PM,41.84705874,-87.7277947,"(41.84705874, -87.7277947)"
1313893,G000035,01/01/2001 12:00:00 AM,027XX W NELSON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1411,,,,14,1157359,1920111,2001,03/31/2006 10:03:38 PM,41.936549915,-87.697097823,"(41.936549915, -87.697097823)"
1312179,G000960,01/01/2001 12:00:00 AM,048XX W VAN BUREN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1533,,,,14,1144373,1897538,2001,03/31/2006 10:03:38 PM,41.874861694,-87.745391944,"(41.874861694, -87.745391944)"
1312153,G001591,01/01/2001 12:00:00 AM,003XX N LOREL AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1523,,,,14,1140613,1901619,2001,03/31/2006 10:03:38 PM,41.886130325,-87.75909702,"(41.886130325, -87.75909702)"
1311905,G002603,01/01/2001 12:00:00 AM,058XX S CARPENTER ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0712,,,,11,1170355,1865979,2001,03/31/2006 10:03:38 PM,41.787732833,-87.650917495,"(41.787732833, -87.650917495)"
1310854,G001433,01/01/2001 12:00:00 AM,022XX W LUNT AV,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,2411,,,,14,1159944,1946400,2001,03/31/2006 10:03:38 PM,42.008635121,-87.686868567,"(42.008635121, -87.686868567)"
1310724,G001121,01/01/2001 12:00:00 AM,061XX S WASHTENAW AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0825,,,,14,1159469,1863817,2001,03/31/2006 10:03:38 PM,41.782030175,-87.690891368,"(41.782030175, -87.690891368)"
1310541,G000008,01/01/2001 12:00:00 AM,078XX S ESSEX AV,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0421,,,,08B,1194175,1853638,2001,03/31/2006 10:03:38 PM,41.753316255,-87.563985474,"(41.753316255, -87.563985474)"
1310494,G000802,01/01/2001 12:00:00 AM,0000X W ILLINOIS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1831,,,,14,1176114,1903564,2001,03/31/2006 10:03:38 PM,41.890741624,-87.628671125,"(41.890741624, -87.628671125)"
1310313,G000070,01/01/2001 12:00:00 AM,109XX S LONGWOOD DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2212,,,,14,1165016,1832136,2001,03/31/2006 10:03:38 PM,41.694977232,-87.671447845,"(41.694977232, -87.671447845)"
1310162,G000610,01/01/2001 12:00:00 AM,036XX W 80 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0834,,,,14,1153701,1851269,2001,03/31/2006 10:03:38 PM,41.747712773,-87.712370684,"(41.747712773, -87.712370684)"
1309913,G000355,01/01/2001 12:00:00 AM,026XX S INDIANA AV,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2112,,,,14,1178078,1886818,2001,03/31/2006 10:03:38 PM,41.844745115,-87.621968071,"(41.844745115, -87.621968071)"
1309885,G000065,01/01/2001 12:00:00 AM,045XX N CLARENDON AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2313,,,,14,1170063,1930105,2001,03/31/2006 10:03:38 PM,41.963705611,-87.650116531,"(41.963705611, -87.650116531)"
9652075,HX302422,01/01/2001 12:00:00 AM,033XX W WALNUT ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,1123,,28,27,02,,,2001,06/14/2014 12:43:31 PM,,,
8339048,HT572662,01/01/2001 12:00:00 AM,049XX W QUINCY ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1533,,28,25,06,,,2001,12/10/2011 12:37:59 PM,,,
8197725,HT431595,01/01/2001 12:00:00 AM,009XX N HOMAN AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,1121,011,27,23,02,1153583,1905844,2001,09/20/2011 12:43:48 AM,41.8974761,-87.711355397,"(41.8974761, -87.711355397)"
8175138,HT409754,01/01/2001 12:00:00 AM,111XX S ESMOND ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,2212,022,19,75,20,1165662,1830520,2001,07/24/2011 12:40:36 AM,41.690529005,-87.669128253,"(41.690529005, -87.669128253)"
8146039,HT380969,01/01/2001 12:00:00 AM,047XX W MONTANA ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,2521,025,31,19,02,1144295,1915861,2001,07/15/2011 12:39:33 AM,41.925143516,-87.745217143,"(41.925143516, -87.745217143)"
7829546,HS637646,01/01/2001 12:00:00 AM,031XX W FULTON BLVD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1331,012,27,27,06,1155098,1901789,2001,12/16/2010 12:38:11 AM,41.88631852,-87.705899872,"(41.88631852, -87.705899872)"
7548864,HS352185,01/01/2001 12:00:00 AM,016XX N KILDARE AVE,0842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,false,false,2534,025,30,23,06,1147512,1910556,2001,06/15/2010 01:13:49 AM,41.910524926,-87.733532609,"(41.910524926, -87.733532609)"
7540536,HS344031,01/01/2001 12:00:00 AM,019XX N MONTICELLO AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,2535,025,26,22,06,1151696,1912627,2001,06/13/2010 01:13:03 AM,41.916126623,-87.718107475,"(41.916126623, -87.718107475)"
7451703,HS253333,01/01/2001 12:00:00 AM,039XX S CALIFORNIA AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,0912,009,12,58,20,1158377,1878626,2001,09/25/2010 12:49:17 AM,41.822690348,-87.694491418,"(41.822690348, -87.694491418)"
7331615,HS135960,01/01/2001 12:00:00 AM,106XX S EDBROOKE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0512,005,9,49,06,1179186,1834330,2001,02/12/2010 01:26:47 AM,41.700687359,-87.619500705,"(41.700687359, -87.619500705)"
7277327,HR690758,01/01/2001 12:00:00 AM,023XX S SACRAMENTO AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1033,010,12,30,06,1156774,1888069,2001,01/01/2010 01:04:39 AM,41.848635623,-87.700116823,"(41.848635623, -87.700116823)"
7208412,HR623380,01/01/2001 12:00:00 AM,003XX W 105TH PL,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0512,005,34,49,02,1175689,1835000,2001,11/08/2009 01:05:50 AM,41.702604761,-87.632285405,"(41.702604761, -87.632285405)"
7122679,HR531333,01/01/2001 12:00:00 AM,008XX W MARGATE TER,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,2024,020,48,3,06,1169494,1933332,2001,09/18/2009 01:04:45 AM,41.972573024,-87.652114211,"(41.972573024, -87.652114211)"
7028627,HR435596,01/01/2001 12:00:00 AM,008XX E 99TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,FACTORY/MANUFACTURING BUILDING,false,false,0511,005,8,50,06,1183422,1839459,2001,07/29/2009 01:04:14 AM,41.714664586,-87.603831072,"(41.714664586, -87.603831072)"
6884455,HR291448,01/01/2001 12:00:00 AM,045XX W JACKSON BLVD,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,1113,011,28,26,02,1146219,1898343,2001,05/19/2009 01:03:45 AM,41.877035811,-87.738593651,"(41.877035811, -87.738593651)"
6835516,HR155487,01/01/2001 12:00:00 AM,036XX W BELLE PLAINE AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,false,true,1723,017,33,16,17,1151151,1926961,2001,08/21/2009 09:11:30 AM,41.955470999,-87.719732867,"(41.955470999, -87.719732867)"
6742268,HR159902,01/01/2001 12:00:00 AM,076XX S MAY ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0612,006,17,71,02,1170017,1854081,2001,02/20/2009 01:03:53 AM,41.755090605,-87.652502144,"(41.755090605, -87.652502144)"
6739668,HR150281,01/01/2001 12:00:00 AM,007XX N MICHIGAN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1833,018,42,8,06,1177338,1905731,2001,02/16/2009 01:03:33 AM,41.896660307,-87.624110268,"(41.896660307, -87.624110268)"
6655075,HP727760,01/01/2001 12:00:00 AM,057XX S MAY ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,0712,007,16,68,17,1169598,1866454,2001,12/14/2008 01:03:41 AM,41.789052743,-87.653679331,"(41.789052743, -87.653679331)"
6483603,HP551594,01/01/2001 12:00:00 AM,057XX N RIDGE AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,false,true,2013,020,48,77,02,1166070,1938282,2001,02/01/2009 01:04:02 AM,41.986229998,-87.664562732,"(41.986229998, -87.664562732)"
6110799,HP199889,01/01/2001 12:00:00 AM,001XX S PARKSIDE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,1513,015,29,25,02,1138594,1898855,2001,04/25/2008 01:06:11 AM,41.878582384,-87.766578389,"(41.878582384, -87.766578389)"
6040504,HP105033,01/01/2001 12:00:00 AM,018XX S ST LOUIS AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,1021,010,24,29,20,1153282,1890985,2001,02/01/2008 01:05:02 AM,41.856707412,-87.712855481,"(41.856707412, -87.712855481)"
5975923,HN768190,01/01/2001 12:00:00 AM,013XX S SAWYER AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,1022,010,24,29,17,1154868,1893621,2001,01/23/2008 02:56:07 PM,41.863909291,-87.706963383,"(41.863909291, -87.706963383)"
5952122,HN751199,01/01/2001 12:00:00 AM,027XX W MEDILL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,1431,014,1,22,06,1157520,1915449,2001,12/21/2007 01:04:15 AM,41.923753771,-87.69663336,"(41.923753771, -87.69663336)"
5926227,HN727099,01/01/2001 12:00:00 AM,113XX S STEWART AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2233,022,34,49,06,1175615,1829550,2001,12/25/2007 01:03:45 AM,41.687650803,-87.6327187,"(41.687650803, -87.6327187)"
5785840,HN435358,01/01/2001 12:00:00 AM,079XX S MANISTEE AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0422,004,7,46,02,1195849,1852812,2001,10/26/2007 01:04:16 AM,41.751008408,-87.557878302,"(41.751008408, -87.557878302)"
5751070,HN559680,01/01/2001 12:00:00 AM,005XX W MADISON ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0111,001,42,28,06,1172495,1900252,2001,09/14/2007 01:49:03 AM,41.881734075,-87.642059728,"(41.881734075, -87.642059728)"
5746138,HN555375,01/01/2001 12:00:00 AM,033XX W DOUGLAS BLVD,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,true,true,1021,010,24,29,20,1154179,1893294,2001,03/11/2010 02:01:21 PM,41.863025734,-87.709501406,"(41.863025734, -87.709501406)"
5691515,HN500884,01/01/2001 12:00:00 AM,012XX W 71ST PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0734,007,17,67,06,1168958,1857320,2001,08/10/2007 03:53:50 AM,41.764001779,-87.656289668,"(41.764001779, -87.656289668)"
5581125,HN388461,01/01/2001 12:00:00 AM,013XX W 15TH ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,true,false,1222,012,2,28,12,1167660,1892819,2001,04/25/2008 01:06:11 AM,41.861442825,-87.660027716,"(41.861442825, -87.660027716)"
5508664,HN320275,01/01/2001 12:00:00 AM,009XX N HARDING AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,1112,011,27,23,02,1149843,1906023,2001,06/11/2007 03:52:33 PM,41.898040875,-87.725087394,"(41.898040875, -87.725087394)"
5091512,HM695128,01/01/2001 12:00:00 AM,057XX S JUSTINE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0713,007,16,67,06,1167033,1866475,2001,11/04/2006 05:54:38 AM,41.789165627,-87.663083724,"(41.789165627, -87.663083724)"
5044499,HM653475,01/01/2001 12:00:00 AM,052XX S HONORE ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0932,009,16,61,06,1164858,1870138,2001,10/14/2006 06:13:36 AM,41.799263603,-87.670955259,"(41.799263603, -87.670955259)"
4835774,HM440784,01/01/2001 12:00:00 AM,022XX W 80TH ST,0842,THEFT,AGG: FINANCIAL ID THEFT,OTHER,false,false,0835,008,18,70,06,1162750,1851604,2001,07/10/2006 03:52:16 AM,41.748448075,-87.679202816,"(41.748448075, -87.679202816)"
4803606,HM417252,01/01/2001 12:00:00 AM,032XX S OAKLEY AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0913,009,12,59,06,1161574,1882962,2001,06/25/2006 04:27:37 AM,41.834522994,-87.682642417,"(41.834522994, -87.682642417)"
4803028,HM414773,01/01/2001 12:00:00 AM,055XX S TRIPP AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,true,false,0813,008,13,62,02,1149024,1867199,2001,10/03/2006 05:10:58 AM,41.791518681,-87.729098793,"(41.791518681, -87.729098793)"
1311351,G002096,01/01/2001 12:00:00 AM,003XX W 40 PL,0620,BURGLARY,UNLAWFUL ENTRY,FACTORY/MANUFACTURING BUILDING,false,false,0925,,,,05,,,2001,03/31/2006 10:03:38 PM,,,
1541842,G295358,01/01/2001 12:00:00 AM,100XX W OHARE FIELD,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,AIRPORT/AIRCRAFT,true,false,1651,,,,12,,,2001,03/31/2006 10:03:38 PM,,,
9442043,HW586150,01/01/2001 12:00:00 AM,008XX S INDEPENDENCE BLVD,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,1133,,24,26,02,,,2001,03/09/2014 12:39:51 AM,,,
2169312,HH420995,01/01/2001 12:01:00 AM,075XX S MAY ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0612,,17,71,06,1169915,1854888,2001,12/04/2014 12:43:35 PM,41.757307333,-87.652852553,"(41.757307333, -87.652852553)"
1786919,G608739,01/01/2001 12:01:00 AM,043XX W MONTROSE AV,0810,THEFT,OVER $500,GOVERNMENT BUILDING/PROPERTY,false,false,1722,,,,06,1146549,1928929,2001,12/04/2014 12:43:35 PM,41.960960519,-87.736600535,"(41.960960519, -87.736600535)"
1750704,G549701,01/01/2001 12:01:00 AM,0000X E ONTARIO ST,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,false,false,1834,,,,06,1176369,1904530,2001,12/04/2014 12:43:35 PM,41.893386628,-87.627705476,"(41.893386628, -87.627705476)"
1506615,G247288,01/01/2001 12:01:00 AM,012XX N CENTRAL AV,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,2531,,,,06,1138739,1907732,2001,12/04/2014 12:43:35 PM,41.902939361,-87.765830395,"(41.902939361, -87.765830395)"
1488480,G224475,01/01/2001 12:01:00 AM,005XX W SURF ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,2333,,,,06,1172175,1919439,2001,12/04/2014 12:43:35 PM,41.934391283,-87.64266746,"(41.934391283, -87.64266746)"
1377880,G087603,01/01/2001 12:01:00 AM,089XX S COMMERCIAL AV,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0423,,,,06,1197663,1846042,2001,12/04/2014 12:43:35 PM,41.732385956,-87.551456465,"(41.732385956, -87.551456465)"
1353957,G057979,01/01/2001 12:01:00 AM,080XX S MANISTEE AV,0820,THEFT,$500 AND UNDER,STREET,false,false,0422,,,,06,1195937,1852422,2001,12/04/2014 12:43:35 PM,41.749936041,-87.557568719,"(41.749936041, -87.557568719)"
1320600,G000952,01/01/2001 12:01:00 AM,023XX E 67 ST,0810,THEFT,OVER $500,APARTMENT,false,false,0331,,,,06,1193227,1861059,2001,12/04/2014 12:43:35 PM,41.773703253,-87.56721726,"(41.773703253, -87.56721726)"
1311677,G001466,01/01/2001 12:01:00 AM,012XX N MAYFIELD AV,0810,THEFT,OVER $500,STREET,false,false,2531,,,,06,1136756,1907708,2001,12/04/2014 12:43:35 PM,41.902909269,-87.773115023,"(41.902909269, -87.773115023)"
