time, temperature, dwpf, humidity, direction, speed, precipitation, pressure,total count,arrest rate,sex offense,theft,assault and battery,burglary,robbery,substance,homicide,gambling,prostitution,arson,domestic violence,others
8/20/12,67.47285714,54.56428571,64.4875,78.57142857,3.25,0.027142857,29.96821429,2,1,1,2,1,1,2,2,1,2,1,1,1,1
8/21/12,68.99,51.305,56.50791667,120.9090909,3.958333333,0,30.06791667,2,2,1,2,1,2,2,2,2,2,1,2,1,1
8/22/12,73.5725,50.9825,47.58791667,149.1666667,4.458333333,0,30.08583333,2,1,1,2,1,1,1,2,2,2,2,1,1,1
8/23/12,80.3,53.81,41.56583333,180.8333333,6.375,0,30.06083333,1,2,2,2,2,1,2,1,1,2,1,2,1,2
8/24/12,82.4975,56.015,41.52541667,180.4347826,6.833333333,0,30.01375,1,2,1,2,2,1,2,1,2,2,2,2,1,2
8/25/12,83.795,55.9025,40.38708333,178.75,7.083333333,0,30.025,1,2,1,2,2,2,2,1,2,2,1,2,1,2
8/26/12,72.92136364,66.37590909,81.37204545,149.7727273,6.795454545,0.148409091,30.01931818,2,1,2,1,2,1,2,1,2,1,1,2,1,1
8/27/12,74.372,63.833,73.08125,236.2162162,4.75,0,30.02025,2,2,2,1,2,2,1,2,1,2,1,2,1,1
8/28/12,74.8625,60.3725,62.36333333,61.5,4.791666667,0,30.09291667,2,2,1,1,2,1,2,2,2,2,1,2,1,1
8/29/12,76.4975,58.3325,55.27583333,93.33333333,4.5,0,30.06208333,2,1,1,2,1,1,2,2,1,2,2,2,1,1
8/30/12,80,56.9975,46.95708333,191.7391304,8.208333333,0,30.01041667,2,1,2,2,2,1,1,2,1,2,2,1,1,1
8/31/12,81.6275,63.38,54.55791667,195.4166667,8.916666667,0,30.03333333,1,1,2,2,2,2,2,1,1,2,2,2,1,2
9/1/12,75.19076923,67.14153846,76.52179487,56.48648649,9,0.01025641,30.02153846,1,1,1,2,2,2,2,2,1,2,2,1,1,2
9/2/12,77.02647059,70.03294118,79.26117647,65.29411765,10.67647059,0,29.90588235,2,2,2,1,2,1,1,2,2,2,2,2,1,1
9/3/12,79.88,69.0575,70.47583333,67.39130435,5.458333333,0,29.90291667,2,2,2,1,2,1,2,2,1,2,1,2,1,1
9/4/12,77.81257143,68.42685714,73.97428571,140.2941176,7,0.032285714,29.88028571,2,2,1,2,1,2,2,2,2,2,1,2,1,1
9/5/12,74.018,62.6,69.22533333,161.0344828,6.833333333,0.018333333,29.841,1,2,1,1,1,2,1,2,2,2,1,1,1,1
9/6/12,77.15,60.7325,59.4575,188.75,4.833333333,0,29.89833333,1,2,2,2,2,1,2,1,1,1,2,2,1,1
9/7/12,70.3544,59.432,68.9156,172.4,7.6,0.008,29.83,2,1,2,2,2,1,1,2,1,2,2,1,1,2
9/8/12,64.61,48.3275,57.97708333,290.4166667,9.416666667,0.009583333,29.85958333,2,1,1,2,2,2,2,2,2,2,2,1,1,2
9/9/12,63.02827586,51.75655172,69.05965517,238.9655172,8.551724138,0,30.00655172,2,2,2,2,2,1,2,2,1,2,1,1,1,1
9/10/12,67.1525,47.1725,51.11208333,121.6666667,4.083333333,0,30.16416667,2,1,2,2,1,2,2,2,1,2,1,1,1,1
9/11/12,72.365,51.005,48.37916667,196.6666667,8.791666667,0,30.11333333,2,2,1,2,2,2,1,2,1,2,2,1,1,1
9/12/12,75.2975,54.0125,49.42208333,201.6666667,8.458333333,0,30.12916667,2,2,1,1,1,2,1,2,1,1,2,2,1,2
9/13/12,64.316,54.812,72.034,246,8.933333333,0.005666667,30.251,2,1,1,2,1,2,2,1,2,2,2,2,1,2
9/14/12,64.37,45.3275,54.1225,251.3636364,5.041666667,0,30.30541667,2,1,1,2,2,2,1,2,1,1,2,1,1,2
9/15/12,67.0925,44.1725,46.21083333,98.69565217,3.166666667,0,30.2325,1,1,2,2,2,2,1,2,2,1,2,2,1,2
9/16/12,67.9925,45.455,46.12625,174.5833333,4.625,0,30.06208333,2,1,1,1,2,2,2,1,1,2,1,2,1,2
9/17/12,66.93636364,56.73090909,71.68939394,256.6666667,8.757575758,0.006666667,29.8330303,2,1,2,2,1,2,2,2,2,1,1,1,1,2
9/18/12,56.3576,38.6744,54.3392,295.6,10.56,0,29.8992,1,2,1,2,1,2,1,2,1,2,2,1,1,1
9/19/12,61.0475,37.7225,45.03833333,180.4166667,11.91666667,0,29.97125,2,2,1,1,1,1,2,2,1,2,2,2,1,2
9/20/12,64.1,38.915,42.05833333,260.8333333,8.166666667,0,29.89041667,2,2,2,2,1,2,1,2,1,2,2,2,1,1
9/21/12,55.93307692,44.62076923,67.07615385,168.8461538,5.884615385,0.005384615,29.87769231,2,1,2,2,1,1,2,1,1,1,2,1,1,2
9/22/12,52.48142857,40.15142857,64.53892857,282.1428571,10.89285714,0.000357143,29.97071429,2,1,2,1,1,2,1,2,2,1,2,2,1,2
9/23/12,51.92,34.6625,54.35916667,260.8695652,5.541666667,0,30.22416667,1,2,1,1,2,1,1,2,1,2,2,1,1,1
9/24/12,57.605,32.6375,42.87291667,216.25,9.583333333,0,30.07916667,2,1,1,1,1,1,1,2,2,2,1,1,1,1
9/25/12,65.5025,50.3375,58.92291667,193.75,6.916666667,0,29.86916667,2,1,2,1,2,1,2,2,2,2,2,1,1,2
9/26/12,63.06451613,53.36774194,71.78612903,185.1612903,7.677419355,0,29.99451613,2,2,2,1,2,2,2,1,2,2,1,2,1,1
9/27/12,58.7624,44.5496,60.1784,260,7,0,30.1732,1,1,1,2,1,1,1,2,1,2,2,2,1,1
9/28/12,60.31586207,48.81448276,66.39724138,158.2758621,8.172413793,0,30.13931034,2,1,2,2,1,1,2,2,2,2,1,2,1,2
9/29/12,62.4416,45.392,57.962,130.9090909,4.96,0,30.0436,2,1,2,2,2,2,2,2,1,2,1,1,1,2
9/30/12,59.13846154,46.35153846,64.48346154,153.0769231,8,0,29.96038462,2,1,1,1,2,1,2,1,1,2,1,1,1,1
10/1/12,58.7525,44.7575,61.34666667,80.83333333,4.083333333,0,29.87875,1,1,1,2,1,1,1,2,1,2,1,2,1,2
10/2/12,64.4825,48.9725,58.08333333,35.41666667,10.25,0,29.85458333,2,2,2,1,2,2,1,2,1,2,2,2,1,1
10/3/12,63.52769231,56.94615385,79.38923077,168.9473684,5.435897436,0.001538462,29.94179487,2,2,1,2,1,1,2,2,1,2,2,1,1,2
10/4/12,63.10538462,50.92769231,66.28230769,231.9230769,11.42307692,0.003846154,30.04615385,2,2,1,2,2,2,1,2,1,2,2,1,1,1
10/5/12,47.33,30.6575,52.61625,270,8.958333333,0,30.11166667,2,1,2,2,1,2,1,2,1,1,2,1,1,2
10/6/12,43.7,25.8125,49.61708333,290,7.75,0,30.13125,1,1,2,1,1,2,2,2,1,1,1,2,1,1
10/7/12,44.6225,23.795,44.98166667,275.6521739,6,0,30.15583333,1,1,2,1,1,1,1,1,1,1,2,1,1,1
10/8/12,48.5525,26.78,44.57375,203.3333333,9.375,0,30.09666667,2,2,2,2,1,2,2,2,1,1,1,1,1,2
10/9/12,54.16,36.86,54.60259259,229.6296296,12.40740741,0.009259259,29.9062963,2,1,1,1,1,1,2,2,2,1,2,2,1,1
10/10/12,44.79241379,31.79517241,63.53413793,268.9655172,9.827586207,0.000344828,30.05551724,2,1,2,2,2,1,2,2,1,1,1,2,1,2
10/11/12,52.6064,32.468,48.5328,192.4,11.32,0,30.1332,2,2,1,1,1,1,1,2,1,2,1,1,1,1
10/12/12,48.2525,31.4525,52.69416667,171.25,8.25,0,30.36083333,2,1,2,2,2,2,2,2,2,2,2,1,1,2
10/13/12,57.32774194,49.0883871,75.56322581,189.6774194,9.741935484,0.029354839,29.98,2,1,1,2,2,2,1,1,1,1,1,1,1,2
10/14/12,62.4,56.776,82.24955556,223.5555556,12.97777778,0.016444444,29.58933333,2,1,1,1,2,1,1,2,1,2,1,2,1,2
10/15/12,50.60666667,39.52,67.02148148,243.7037037,7.888888889,0,29.89555556,2,1,2,2,2,1,1,1,1,2,1,2,1,2
10/16/12,57.9575,42.29,57.80791667,165,10.625,0,29.76458333,2,1,1,1,2,2,2,2,1,1,1,1,1,1
10/17/12,61.6415,53.159,74.86125,179.75,13.45,0.02075,29.43325,2,1,1,2,1,2,2,1,2,2,2,1,1,2
10/18/12,49.55642857,40.40857143,71.53392857,214.2857143,12.5,0.005,29.44178571,2,1,1,2,2,2,2,2,1,1,2,1,1,1
10/19/12,47.3,41.69272727,80.97060606,228.1818182,6.303030303,0.009090909,29.50818182,2,2,1,2,1,2,2,1,2,2,1,1,1,2
10/20/12,48.6425,39.5225,71.83583333,242.9166667,6.125,0,29.8025,2,1,2,2,2,2,2,2,2,2,2,1,1,2
10/21/12,55.5575,43.6625,66.2125,124.7826087,4.833333333,0,29.995,2,1,2,1,2,2,2,2,2,2,1,1,1,2
10/22/12,62.46,56.005,79.55888889,173.0555556,6.222222222,0.011944444,29.93194444,2,1,1,1,2,2,1,1,1,1,1,1,1,1
10/23/12,64.37954545,60.08,86.10477273,141.8181818,5.159090909,0.000681818,29.91068182,2,2,2,1,1,2,1,2,1,1,1,1,1,2
10/24/12,69.6725,60.11,72.42416667,185.8333333,8.958333333,0,29.90458333,1,2,2,2,2,2,1,2,2,2,2,1,1,2
10/25/12,62.05027027,53.48324324,74.4427027,238.3783784,14.35135135,0.03,29.82378378,2,1,1,2,1,2,2,1,1,1,2,1,1,1
10/26/12,44.36,28.8275,55.11375,276.5217391,9.083333333,0,30.25458333,2,1,1,2,1,1,2,2,1,1,1,1,1,2
10/27/12,42.6575,27.7925,55.91916667,193.3333333,9.625,0,30.27708333,2,1,2,2,2,2,2,2,1,1,1,1,1,1
10/28/12,45.5825,30.6875,56.10958333,170.8333333,12.875,0,30.25,1,1,1,1,2,2,1,1,2,1,1,1,1,1
10/29/12,44.1875,30.5375,59.57041667,314.5833333,13.95833333,0,30.19583333,1,1,1,2,1,2,1,1,2,1,1,1,1,1
10/30/12,43.445,25.505,49.20208333,340.4166667,16.875,0,29.84041667,2,2,1,2,1,2,1,1,2,1,2,2,1,1
10/31/12,41.87,25.835,52.9725,322.0833333,11.16666667,0,29.81625,2,1,1,1,2,2,2,2,2,1,2,1,1,2
11/1/12,44.5325,22.7525,42.42083333,276.6666667,7,0,29.86041667,1,1,1,2,1,2,2,2,1,2,2,1,1,2
11/2/12,42.2744,29.4296,60.488,177.2,7.8,0,30.0568,2,1,1,2,1,2,1,2,1,1,2,1,1,2
11/3/12,42.98514286,32.54514286,66.52771429,148.5294118,7,0,30.18114286,1,1,2,1,1,1,1,1,2,2,1,2,1,2
11/4/12,41.0825,29.975,66.00541667,233.1818182,5.75,0,30.20375,1,2,2,1,1,1,2,2,1,1,2,1,1,1
11/5/12,40.36307692,29.82615385,66.13076923,128.4615385,5.307692308,0,30.16923077,2,1,1,2,2,2,2,2,1,1,1,1,1,2
11/6/12,38.24774194,32.41806452,79.88741935,160.6451613,5.419354839,0.004193548,29.96225806,1,1,2,1,1,1,1,1,1,1,1,1,1,1
11/7/12,44.23307692,36.45153846,74.54884615,67.2,2.846153846,0.000384615,30.04884615,2,1,1,2,1,1,1,2,2,2,1,1,1,1
11/8/12,43.93333333,35.8,73.32592593,203.6,5.074074074,0,30.15592593,2,1,1,1,1,2,2,2,1,1,2,2,1,1
11/9/12,49.5725,39.0125,67.835,163.3333333,5.333333333,0,30.04208333,1,1,1,2,2,2,2,2,1,2,1,1,1,2
11/10/12,61.1716129,48.92580645,64.74,176.1290323,10,0.027096774,29.94258065,2,1,1,2,2,2,2,1,1,2,2,1,1,2
11/11/12,57.82526316,48.44631579,72.53894737,207.8947368,14.23684211,0.015,29.87026316,2,1,1,1,2,2,2,1,1,1,1,1,1,2
11/12/12,34.15307692,23.00692308,64.12769231,260.3846154,14.69230769,0.001923077,30.13576923,1,1,1,2,1,2,1,1,1,1,1,2,1,1
11/13/12,33.0125,18.14,54.5875,232.8571429,4.416666667,0,30.45583333,1,1,1,1,1,2,2,2,1,1,1,1,1,1
11/14/12,37.5125,23.06,56.45625,164.7826087,4.833333333,0,30.46208333,2,1,2,1,1,1,1,2,1,1,2,1,1,1
11/15/12,38.9075,26.285,61.78791667,128.3333333,2.666666667,0,30.36416667,2,1,1,2,1,1,1,2,2,2,1,2,1,2
11/16/12,42.845,28.1225,57.78791667,98.63636364,2.208333333,0,30.44208333,2,1,2,2,2,2,2,2,1,1,1,1,1,2
11/17/12,43.4525,29.96,60.16833333,111.25,3.5,0,30.49958333,2,1,2,2,1,1,2,1,2,1,1,1,1,2
11/18/12,46.7375,30.3425,54.70125,124.5833333,4.458333333,0,30.39333333,2,2,2,1,2,1,2,1,2,1,2,1,1,1
11/19/12,50.8775,34.8425,54.82083333,172.173913,5.541666667,0.001666667,30.21708333,2,1,1,1,1,2,2,2,1,2,1,2,1,1
11/20/12,50.10363636,42.42909091,75.32666667,165.4545455,3.03030303,0,30.11909091,2,1,1,2,1,1,2,2,2,2,2,2,1,2
11/21/12,46.13931034,41.63310345,85.03448276,146.8965517,4.482758621,0,30.17896552,2,1,1,2,1,1,2,2,2,2,1,1,1,1
11/22/12,53.9,44.075,70.23208333,202.9166667,13,0.007083333,29.92458333,1,1,2,1,1,1,1,1,1,1,2,1,1,1
11/23/12,34.1168,20.84,58.1328,284.4,14.64,0,30.05,1,1,2,1,1,1,2,2,1,1,2,1,1,1
11/24/12,29.2352,16.3112,58.1016,250.9090909,7.6,0,30.1616,2,2,1,1,1,1,1,2,1,1,2,2,1,2
11/25/12,36.245,22.385,57.72208333,252.5,6.333333333,0,29.92625,1,1,1,1,1,1,2,2,2,1,1,1,1,1
11/26/12,32.33,16.2575,51.60291667,293.75,7.375,0,30.23958333,1,1,2,1,1,2,2,1,2,1,1,1,1,1
11/27/12,27.9875,9.095,45.18166667,265.8333333,6.875,0,30.33,1,1,1,2,1,2,2,2,1,2,1,1,1,1
11/28/12,36.2825,18.92,49.42166667,238.3333333,6.041666667,0,30.31416667,2,2,1,1,1,2,2,2,2,1,1,1,1,2
11/29/12,42.8,28.3475,57.03791667,185,7.375,0,30.17708333,2,2,2,2,1,1,1,2,1,1,1,2,1,1
11/30/12,45.1775,33.275,63.62,98.33333333,4.208333333,0,30.09875,2,2,1,2,2,2,1,1,2,2,1,1,1,2
12/1/12,51.506,43.766,75.184,163,8.166666667,0,30.01066667,1,1,1,2,2,1,2,1,2,2,1,1,1,2
12/2/12,55.33314286,48.93542857,79.45142857,130.5714286,6.171428571,0.000285714,29.98485714,2,1,2,1,2,1,2,1,1,1,2,1,1,2
12/3/12,60.06105263,54.49526316,82.91289474,162.1052632,9.947368421,0.000526316,29.91789474,2,1,1,1,2,2,2,2,1,1,1,1,1,2
12/4/12,52.9325,32.75,47.05083333,301.25,9.416666667,0,30.09125,2,1,1,2,1,1,1,2,1,1,1,1,1,2
12/5/12,35.825,22.73,58.85041667,189.1666667,7.583333333,0,30.34666667,2,1,2,2,1,2,1,1,1,1,2,1,1,1
12/6/12,40.58,30.9725,68.47416667,178.3333333,7,0,30.04208333,2,1,1,1,1,2,2,2,1,2,1,2,1,2
12/7/12,44.12882353,38.07764706,79.37911765,106.4705882,5.882352941,0.003235294,29.91823529,2,1,1,2,1,2,2,2,1,1,1,1,1,1
12/8/12,40.76162162,34.01891892,77.10972973,172.1621622,9.756756757,0.003783784,29.97891892,1,1,1,1,1,1,2,1,1,1,2,1,1,1
12/9/12,39.31414634,35.33219512,85.66536585,122.4390244,7.585365854,0.007804878,29.8595122,1,2,2,1,1,1,1,2,2,1,1,2,1,1
12/10/12,32.98709677,26.52451613,77.10774194,260.9677419,9.903225806,0,29.79419355,2,1,1,1,1,1,2,2,1,1,1,2,1,1
12/11/12,30.7775,20.99,67.54875,217.9166667,8.708333333,0,30.03333333,1,1,2,2,1,2,2,2,1,2,2,1,1,1
12/12/12,36.41,23.3675,60.04791667,194.5833333,8.416666667,0,30.2525,2,1,2,2,1,2,2,2,1,1,1,1,1,1
12/13/12,39.8375,25.5575,57.52375,198.75,10.29166667,0,30.20041667,1,1,1,1,1,1,2,2,1,1,1,1,1,1
12/14/12,40.76,28.04,61.59333333,135.8333333,3.958333333,0,30.13833333,2,2,2,2,1,2,2,1,1,2,1,1,1,2
12/15/12,46.4,39.98,79.03666667,170.6060606,10.3030303,0.008484848,29.73151515,2,1,1,2,1,2,1,1,1,1,2,1,1,2
12/16/12,44.018,38.15,79.735,253.6666667,9.066666667,0,29.64833333,1,2,2,1,1,1,2,1,1,1,1,1,1,1
12/17/12,38.34,29.77333333,71.16,238.5185185,4.296296296,0,29.70148148,1,1,2,1,1,2,2,2,1,1,1,1,1,1
12/18/12,37.59542857,30.32857143,74.84314286,216,7.914285714,0,29.704,2,1,2,2,1,2,2,2,1,1,2,2,1,1
12/19/12,37.715,30.723125,75.83625,176,6.625,0.00125,29.9725,2,1,1,1,1,2,2,2,1,2,1,2,1,2
12/20/12,41.13813953,37.04,85.28325581,198.6046512,14.90697674,0.042093023,29.30651163,1,1,1,2,1,1,2,2,1,1,1,2,1,1
12/21/12,27.4937931,19.00275862,70.1237931,308.2758621,16.96551724,0,29.89,1,1,2,1,1,2,1,1,1,1,1,2,1,2
12/22/12,25.5725,15.86,66.79666667,220.4347826,5.083333333,0,30.11,1,1,1,1,1,1,1,1,2,1,2,1,1,1
12/23/12,30.6248,23.4248,74.5456,189.6,5.56,0,29.968,1,1,1,1,1,2,2,1,2,1,1,2,1,1
12/24/12,32.66461538,24.23923077,70.84307692,214.6153846,8.884615385,0,29.92846154,1,1,1,1,1,2,2,1,1,1,1,1,1,1
12/25/12,30.52294118,22.43352941,72.00764706,266.7647059,9.676470588,0,30.23735294,1,1,1,2,1,1,1,1,1,1,1,1,1,1
12/26/12,32.588,22.13,65.07433333,105.6666667,16.2,0,30.044,1,2,1,1,1,1,1,2,2,1,2,1,1,1
12/27/12,30.98428571,24.17,75.67892857,248.9285714,7.142857143,0,30.12892857,1,2,1,1,1,1,2,2,1,1,1,1,1,1
12/28/12,31.17,25.89,80.63361111,154.0625,4.916666667,0,30.01833333,2,2,1,1,1,2,2,1,1,1,1,1,1,2
12/29/12,28.54625,22.51625,78.01,292.8125,10.4375,0,29.965,1,2,1,1,1,2,1,2,1,2,1,2,1,1
12/30/12,25.7792,16.6784,68.518,226,9.16,0,30.2412,1,2,1,1,1,1,1,2,2,1,1,2,1,1
12/31/12,30.524,20.012,64.7144,270.4,9.92,0,30.0524,1,1,1,1,1,2,2,1,2,1,1,2,1,1
1/1/13,19.3325,4.37,52.5875,302.9166667,6.958333333,0,30.16541667,1,1,2,2,2,1,2,1,2,1,1,2,1,2
1/2/13,19.2992,6.1808,57.1164,222.4,7.64,0,30.154,1,2,1,1,1,1,1,2,2,1,1,1,1,1
1/3/13,26.47142857,17.96,70.02785714,257.8571429,9.535714286,0,30.16714286,1,2,1,1,1,2,2,1,1,1,1,1,1,1
1/4/13,25.4075,15.035,65.44666667,244.1666667,12.08333333,0,30.20666667,2,2,1,1,1,2,2,1,1,1,1,2,1,2
1/5/13,32.44769231,26.86769231,80.14179487,211.2820513,9.461538462,0.00025641,30.09333333,1,2,2,1,1,1,2,2,2,1,1,2,1,1
1/6/13,29.62275862,21.93862069,73.04517241,268.2758621,10.79310345,0,30.09655172,1,2,2,1,1,1,1,1,2,1,1,1,1,1
1/7/13,28.9025,19.835,69.58458333,198.75,10.66666667,0,30.22208333,1,1,2,1,1,2,2,1,1,1,2,1,1,2
1/8/13,34.5425,24.9425,68.23791667,187.9166667,7.708333333,0,30.11208333,1,2,1,1,1,2,2,2,2,1,2,1,1,1
1/9/13,40.475,23.3675,53.31583333,240.4166667,11.75,0,30.27125,2,2,1,1,1,2,1,1,1,1,2,2,1,2
1/10/13,37.95090909,29.54545455,73.75666667,115.7575758,7.909090909,0.023636364,30.20121212,1,1,1,1,1,2,2,2,2,1,2,2,1,2
1/11/13,51.00909091,47.57272727,88.19787879,193.3333333,11.15151515,0.007272727,29.74636364,2,2,1,1,1,1,2,1,2,1,2,1,1,2
1/12/13,42.64666667,34.23333333,72.27333333,262.962963,10.07407407,0.002592593,29.8762963,1,2,1,1,1,1,2,2,1,1,1,1,1,1
1/13/13,25.04810811,19.69189189,80.01837838,281.6216216,9.135135135,0.004054054,30.01189189,1,2,2,1,1,1,1,2,1,1,1,1,1,1
1/14/13,18.605,8.045,63.46,236.25,4.75,0,30.39791667,1,1,1,1,1,1,1,2,1,1,1,1,1,1
1/15/13,23.585,11.7725,61.22041667,109.5833333,1.541666667,0,30.31458333,1,2,2,2,1,1,2,1,1,1,1,1,1,1
1/16/13,28.9112,18.3704,65.3184,235.2,9.8,0,29.972,1,2,2,1,1,2,2,1,1,1,2,2,1,1
1/17/13,27.34076923,12.56692308,55.94230769,295,7.807692308,0,30.27038462,1,2,2,1,1,1,1,1,2,1,1,1,1,2
1/18/13,32.075,20.615,62.94541667,206.25,12.25,0,30.18125,2,2,2,2,1,2,2,1,2,1,1,1,1,2
1/19/13,41.4575,28.085,58.92208333,232.0833333,14.54166667,0,29.845,2,2,2,1,2,2,2,2,1,1,2,2,1,2
1/20/13,17.915,1.3025,47.73458333,289.5833333,11.25,0,30.20666667,1,2,1,1,1,1,1,2,1,1,1,1,1,1
1/21/13,10.27142857,-4.315,51.47714286,286.4285714,13.35714286,0,30.18,1,2,1,1,1,1,1,1,1,1,2,1,1,1
1/22/13,6.131428571,-7.895714286,52.27107143,286.4285714,9.535714286,0,30.32214286,1,2,1,1,1,1,1,1,1,1,2,1,1,1
1/23/13,16.54117647,6.058823529,63.39970588,275.5882353,10.20588235,0,30.20117647,1,1,1,1,1,2,2,2,1,1,1,1,1,2
1/24/13,14.82384615,0.479230769,53.34423077,223.0769231,8.653846154,0,30.50461538,1,2,1,1,1,2,1,1,1,1,1,1,1,1
1/25/13,22.25818182,13.11090909,68.02727273,213.6363636,8.878787879,0.003333333,30.11242424,1,2,1,1,1,2,2,2,1,1,2,1,1,1
1/26/13,22.01,8.9075,57.77166667,165.4166667,5.041666667,0,30.33166667,1,2,1,1,1,1,1,1,2,1,2,2,1,1
1/27/13,30.94368421,23.84315789,75.20473684,155.2631579,11.55263158,0.014210526,30.14315789,1,1,1,1,1,1,1,1,1,1,2,1,1,1
1/28/13,44.004,41.328,90.46466667,170.4444444,8.6,0.003777778,29.89311111,2,2,2,2,1,2,2,1,1,1,2,2,1,2
1/29/13,56.16978723,53.48510638,90.87276596,191.9148936,9.382978723,0.041914894,29.56787234,2,2,2,1,2,2,1,1,2,1,2,1,1,2
1/30/13,33.90465116,30.18325581,86.15232558,230,10.79069767,0.007906977,29.3572093,1,2,1,1,1,1,2,2,1,1,1,1,1,2
1/31/13,13.94913043,5.324782609,68.25608696,275.4347826,15.54347826,0,29.89956522,1,2,2,1,1,1,1,2,1,1,2,1,1,1
2/1/13,9.195384615,-0.531538462,64.21769231,251.5384615,10.38461538,0,30.26153846,2,2,1,2,1,1,1,1,1,1,2,1,1,2
2/2/13,18.45909091,12.22454545,76.46613636,270.4545455,7.863636364,0.002272727,30.04477273,1,2,1,1,1,1,2,1,1,1,2,1,1,1
2/3/13,17.33272727,9.630909091,71.8169697,263.3333333,8.090909091,0,30.00090909,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2/4/13,24.28195122,19.13658537,80.6597561,190.4878049,7.487804878,0.003170732,29.90926829,1,2,2,1,1,1,1,2,1,1,1,1,1,1
2/5/13,26.50052632,20.44210526,77.74289474,240.7894737,8.289473684,0,29.87552632,1,2,1,1,1,2,2,1,1,1,2,1,1,1
2/6/13,30.83692308,20.95076923,66.74423077,187.2,6.076923077,0,30.16615385,1,2,2,1,1,2,1,1,1,1,2,1,1,2
2/7/13,33.86461538,29.61846154,84.39846154,163.5135135,6.41025641,0.022307692,29.95948718,1,2,1,1,1,2,1,1,1,1,2,1,1,1
2/8/13,28.64666667,23.27333333,80.10222222,281.4814815,9.925925926,0,30.21444444,1,2,1,1,1,2,1,1,1,1,2,1,1,2
2/9/13,31.2944,22.2008,68.7164,144.8,6.48,0,30.2724,1,2,2,1,1,2,1,1,1,1,1,1,1,1
2/10/13,42.165,37.035,82.1725,169.7222222,12.55555556,0.008055556,29.7325,1,2,2,1,2,1,1,2,1,1,1,1,1,1
2/11/13,34.27571429,23.10928571,63.35928571,257.5,19.60714286,0,29.76785714,1,2,1,1,1,2,1,1,1,1,1,1,1,1
2/12/13,27.5,18.9608,69.9432,240,7.72,0,30.0248,1,2,1,1,1,2,1,1,1,1,2,1,1,1
2/13/13,34.2725,25.58,71.44583333,217.0833333,6.625,0,29.78125,1,2,2,1,1,2,1,1,1,2,1,2,1,2
2/14/13,37.39333333,26.31333333,64.51740741,251.1111111,11.48148148,0,29.78185185,1,2,2,1,1,2,1,1,1,2,2,1,1,1
2/15/13,28.43333333,12.88666667,52.94259259,312.962963,9.851851852,0,30.1162963,2,2,2,2,1,2,1,1,1,1,2,2,1,2
2/16/13,17.165,1.865,50.79625,316.6666667,9.5,0,30.15083333,1,2,1,1,1,1,1,2,1,1,2,1,1,1
2/17/13,21.1373913,2.229565217,45.39869565,205,5.086956522,0,30.14869565,1,2,2,1,2,1,1,2,1,1,1,2,1,1
2/18/13,41.54,30.80230769,66.67192308,188.4615385,14.84615385,0.013076923,29.66038462,1,2,1,1,1,1,2,2,1,1,1,1,1,1
2/19/13,17.14357143,8.027857143,67.0275,273.9285714,16.92857143,0,29.87607143,1,2,1,1,1,2,1,2,1,1,2,1,1,1
2/20/13,17.3375,4.94,57.93958333,299.1666667,8.166666667,0,30.29791667,1,2,2,1,1,1,1,2,2,1,2,2,1,2
2/21/13,26.465,17.74142857,69.4625,151.0714286,11.39285714,0.0025,30.21928571,1,2,2,1,1,1,1,1,1,1,2,1,1,1
2/22/13,27.99135135,23.65189189,83.77567568,156.4864865,10.18918919,0.002432432,29.87189189,1,2,2,1,1,2,1,2,1,1,1,1,1,1
2/23/13,25.77615385,17.57923077,70.92192308,248.4615385,10.26923077,0,29.93307692,1,2,2,1,1,1,1,2,1,1,2,1,1,1
2/24/13,28.175,17.285,64.73541667,190.4166667,3.583333333,0,30.07958333,1,2,1,1,1,1,1,2,1,1,1,1,1,1
2/25/13,33.785,23.165,65.60583333,60,5.708333333,0,30.09583333,1,2,1,1,1,1,1,1,1,1,1,2,1,1
2/26/13,33.81565217,28.86173913,82.30978261,44.13043478,15.56521739,0.018913043,29.5976087,1,2,1,1,1,1,1,2,1,1,1,1,1,1
2/27/13,33.55189189,30.54540541,88.61972973,294.0540541,7.621621622,0.001891892,29.57675676,1,2,2,1,1,1,1,1,1,1,1,1,1,2
2/28/13,32.97090909,27.42363636,80.10151515,299.3939394,12.36363636,0.000606061,29.87333333,1,2,1,1,1,1,1,1,1,1,1,1,1,2
3/1/13,28.23090909,21.74545455,76.38969697,301.2121212,11.87878788,0,30.10272727,2,2,1,2,2,1,1,1,1,1,1,2,1,2
3/2/13,26.8952,16.9304,66.3732,303.2,9.88,0,30.1524,1,2,2,1,1,1,1,1,1,1,2,1,1,1
3/3/13,25.3925,11.3825,56.81166667,207.0833333,5.041666667,0,30.10791667,1,2,2,1,1,1,1,2,1,1,1,1,1,1
3/4/13,29.255,19.3325,66.28375,68.75,6.958333333,0,30.06666667,1,2,1,1,1,1,1,1,1,1,1,1,1,1
3/5/13,31.35714286,27.77857143,86.60642857,79.76190476,10.14285714,0.007619048,29.87595238,1,2,1,1,1,1,1,2,1,1,2,1,1,1
3/6/13,31.46642857,25.18571429,77.42714286,320.3571429,9.821428571,0,30.18428571,1,2,1,1,1,1,1,1,1,1,1,1,1,1
3/7/13,33.395,22.91,65.855,160.4347826,4.333333333,0,30.37041667,1,2,2,1,1,1,1,1,1,1,1,1,1,1
